PassengerId,HomePlanet,CryoSleep,Cabin,Cabin_num,Cabin_port,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalExpense
7311_01,0,0,5,1514,0,2,18,0,0,949,0,0,0,Winia Gordanieves,0,949
7313_01,2,0,3,231,0,2,41,0,2754,398,21,0,0,Conth Kashe,0,3173
7320_01,0,0,5,1517,0,2,26,0,814,0,29,16,181,Tracia Fuentryoung,0,1040
7324_01,1,0,2,238,0,2,27,0,15,2886,0,249,71,Wezna Clugnobse,1,3221
7326_01,0,0,5,1519,0,2,47,0,2916,0,14,63,0,France Barbes,0,2993
7327_01,2,0,5,1520,0,2,37,0,1413,0,584,3,0,Bler Brity,1,2000
7328_01,0,0,5,1410,1,2,14,0,399,22,458,506,187,Agnesa Cainghannon,0,1572
7331_01,2,0,3,232,0,2,61,0,1711,0,0,0,8,Mureah Nacke,0,1719
7332_01,0,0,4,488,1,2,39,0,2,0,0,2,787,Violan Holliams,0,791
7337_01,1,0,0,89,1,2,25,0,0,115,0,1823,4041,Ranons Folkshbox,0,5979
7340_01,1,0,4,475,0,2,60,0,0,307,0,484,1967,Giedion Blanspe,0,2758
7341_01,0,1,6,1191,1,0,16,0,0,0,0,0,0,Brene Horners,1,0
7342_01,0,0,6,1178,0,2,50,0,0,185,0,1,558,Stevey Haynard,1,744
7343_01,0,0,5,1412,1,2,22,0,0,0,1,95,605,Tyle Mcbriddley,0,701
7344_01,0,0,5,1413,1,1,15,0,0,0,9,0,952,Ianya Powery,0,961
7347_01,0,0,6,1179,0,0,58,0,0,435,2,0,239,Neilda Bardsey,0,676
7353_01,1,0,2,269,1,2,60,0,0,3435,0,5458,10,Gorabba Openduave,0,8903
7353_02,1,1,2,269,1,2,46,0,0,0,0,0,0,Sularon Openduave,1,0
7356_01,0,1,6,1181,0,2,40,0,0,0,0,0,0,Eline Merkins,0,0
7358_01,0,0,5,1522,0,0,23,0,3,0,2,61,634,Len Mirez,0,700
7359_01,0,0,4,492,1,1,21,0,0,434,0,75,135,Ellana Jenson,1,644
7360_01,0,1,6,1194,1,0,29,0,0,0,0,0,0,Chery Joycerton,1,0
7361_02,1,1,2,239,0,0,41,0,0,0,0,0,0,Genubih Rodwative,1,0
7365_01,0,0,6,1183,0,2,20,0,0,802,0,16,0,Ivanna Wilderssen,0,818
7366_01,0,0,6,1184,0,2,24,0,821,0,0,68,0,Garion Ayalazquez,0,889
7367_01,2,0,3,234,0,2,21,0,2611,0,103,4,0,Lidex Letty,0,2718
7367_02,2,0,5,1523,0,2,55,0,1236,0,52,0,0,Melios Letty,0,1288
7370_01,0,0,5,1525,0,2,21,0,0,70,2,0,486,Frandy Cartiz,0,558
7371_01,0,1,6,1185,0,0,42,0,0,0,0,0,0,Dandra Reyersendry,1,0
7372_01,0,0,5,1526,0,2,40,0,2,147,0,1695,1147,Leria Gallandez,0,2991
7376_01,1,1,4,477,0,2,26,0,0,0,0,0,0,Neutrin Mirinanty,1,0
7377_01,0,1,6,1186,0,1,43,0,0,0,0,0,0,Estine Steelerettt,0,0
7379_01,0,0,5,1416,1,2,20,0,9,0,1540,0,0,Annard Bryants,0,1549
7385_01,0,0,5,1417,1,1,19,0,40,0,77,572,0,Coracy Reyerson,0,689
7387_01,1,0,2,240,0,2,40,0,0,3508,761,12,32,Okulas Blercat,1,4313
7388_01,0,1,6,1198,1,1,17,0,0,0,0,0,0,Sterry Mclardson,1,0
7390_01,0,0,6,1190,0,2,62,0,240,0,0,586,10,Isa Wiggs,0,836
7392_01,0,1,6,1192,0,2,37,0,0,0,0,0,0,Floyde Holton,0,0
7394_01,0,0,6,1193,0,0,25,0,0,653,21,0,0,Iree Strongers,0,674
7395_01,1,1,1,277,1,0,17,0,0,0,0,0,0,Schelik Suasharic,1,0
7395_02,1,1,1,277,1,2,46,0,0,0,0,0,0,Scellus Suasharic,1,0
7395_03,1,0,1,277,1,2,38,0,4,5974,0,3682,197,Algeno Suasharic,0,9857
7395_04,1,0,1,277,1,0,43,1,0,486,0,0,2470,Beten Suasharic,0,2956
7396_01,1,0,2,271,1,0,28,0,6,3392,3944,987,0,Zibah Queldry,1,8329
7396_02,1,1,2,271,1,2,31,1,0,0,0,0,0,Muontak Ingent,1,0
7396_03,1,1,2,271,1,1,35,0,0,0,0,0,0,Elerops Monsintic,1,0
7399_01,0,0,5,1418,1,2,24,0,0,0,217,0,544,Sanda Casonston,0,761
7402_02,1,1,2,272,1,0,45,0,0,0,0,0,0,Mesarid Stioutody,1,0
7403_01,0,0,6,1194,0,2,19,0,294,79,536,0,0,Charly Gibbsonton,0,909
7405_01,0,0,5,1419,1,2,23,0,0,1089,311,0,0,Hellia Steeletters,1,1400
7406_01,0,0,6,1195,0,2,19,0,0,78,801,0,7,Tarah Balley,0,886
7410_01,0,0,6,1201,1,2,41,0,85,804,0,0,0,Jaimer Cartz,1,889
7411_01,0,0,5,1533,0,2,30,0,1110,0,439,5,0,Racy Bakericks,0,1554
7418_01,2,0,5,1534,0,2,7,0,0,0,0,0,0,Apench Ses,1,0
7419_02,0,0,5,1535,0,2,47,0,0,61,805,0,6,Lerion Bardson,1,872
7422_01,0,0,6,1204,1,2,21,0,550,0,61,4,5,Shery Lardsonald,0,620
7425_02,0,0,6,1200,0,2,19,0,879,0,0,10,0,Willip Balderts,0,889
7428_01,1,0,0,79,0,2,28,0,0,132,4,1915,0,Iononus Fulazy,0,2051
7430_01,0,0,6,1205,1,1,24,0,549,3,201,0,0,Isa Vantonson,0,753
7432_01,1,1,4,481,0,2,38,0,0,0,0,0,0,Ainkard Amonysidle,1,0
7435_01,1,1,1,244,0,0,26,0,0,0,0,0,0,Arid Couresteer,1,0
7437_01,1,1,1,279,1,0,45,0,0,0,0,0,0,Mesatan Disgul,1,0
7437_02,1,1,1,279,1,2,47,0,0,0,0,0,0,Kraban Disgul,1,0
7437_03,1,1,1,279,1,2,60,0,0,0,0,0,0,Sadalm Clumshangs,1,0
7438_01,0,0,4,483,0,0,42,0,0,279,30,409,0,Gaylah Hanner,1,718
7445_01,0,1,6,1208,1,2,20,0,0,0,0,0,0,Coreen Hoppers,0,0
7446_01,0,0,6,1204,0,2,18,0,960,672,0,0,168,Mamina Hopez,0,1800
7448_01,0,0,5,1540,0,0,25,0,244,0,40,294,124,Line Bradlerson,0,702
7449_01,0,0,5,1541,0,1,20,0,120,321,0,932,175,Loresa Bakericks,0,1548
7450_01,0,0,6,1205,0,2,23,0,509,0,193,0,2,Armene Sykess,0,704
7452_01,1,1,1,281,1,2,48,0,0,0,0,0,0,Dyonon Sloweber,1,0
7452_02,1,0,1,281,1,0,26,0,286,3387,575,213,548,Mirfark Sloweber,1,5009
7453_01,1,1,2,275,1,0,27,0,0,0,0,0,0,Alarkab Aneter,1,0
7455_01,1,0,0,80,0,0,41,0,0,1616,0,758,400,Neshath Slavested,1,2774
7456_01,0,1,6,1210,1,2,21,0,0,0,0,0,0,Yvetta Whitez,1,0
7457_01,2,0,4,496,1,2,71,0,1243,0,5,16,34,Seat Fine,0,1298
7458_01,0,1,6,1211,1,2,64,0,0,0,0,0,0,Fayey Vincenton,0,0
7459_01,1,0,1,282,1,2,33,0,0,397,0,1249,845,Menkin Dratembid,0,2491
7460_01,0,0,5,1543,0,0,24,0,786,0,0,309,0,Leria Haydenez,1,1095
7461_01,1,1,3,223,1,2,35,0,0,0,0,0,0,Zavior Plaricit,1,0
7462_01,0,1,6,1206,0,1,13,0,0,0,0,0,0,Hilia Mckinn,1,0
7464_01,0,1,6,1207,0,2,11,0,0,0,0,0,0,Lynnie Hickett,1,0
7475_01,2,1,5,1545,0,2,43,0,0,0,0,0,0,Pros Leste,1,0
7475_02,2,1,5,1545,0,2,36,0,0,0,0,0,0,Lies Leste,1,0
7477_01,0,0,5,1546,0,1,22,0,27,0,0,663,0,Jimmya Fielson,0,690
7479_01,2,1,5,1429,1,2,34,0,0,0,0,0,0,Muffs Berte,1,0
7481_01,0,0,6,1215,1,2,46,0,0,0,1,0,1778,Darlie Chanash,0,1779
7483_01,2,0,4,485,0,1,43,0,244,0,358,160,800,Wille Winie,1,1562
7484_01,0,0,6,1209,0,0,25,0,0,1435,0,0,0,Coracy Rivanseney,1,1435
7486_01,0,0,6,1210,0,0,14,0,0,184,16,1234,0,Katen Vandez,0,1434
7487_01,0,0,6,1216,1,2,63,0,174,282,321,8,0,Jeanie Sellahaney,1,785
7488_01,2,0,4,486,0,2,29,0,558,0,386,355,0,Pold Kidne,0,1299
7492_01,2,0,3,224,1,2,19,0,193,0,2956,0,0,Bleda Bun,1,3149
7494_01,0,0,4,487,0,2,53,0,2,794,425,0,397,Lynnon Sellahaney,0,1618
7495_01,2,0,5,1431,1,2,45,0,2,36,1110,9,0,Weres Ropie,0,1157
7496_01,1,0,2,278,1,0,41,0,0,2383,0,2,97,Asellan Fuelisent,1,2482
7498_01,2,0,5,1550,0,2,68,1,523,0,859,201,782,Otlios Cola,0,2365
7498_02,2,1,5,1550,0,2,5,0,0,0,0,0,0,Bonutz Cola,1,0
7498_03,2,0,5,1550,0,2,27,1,30,0,910,0,0,Beals Cola,1,940
7499_01,0,0,5,1551,0,0,20,0,30,132,1121,0,0,Enrie Hayder,1,1283
7501_01,0,0,5,1433,1,2,18,0,0,0,0,484,320,Henryn Burchard,0,804
7502_01,1,0,2,241,0,0,45,0,66,5974,0,0,625,Gatrin Clutolded,1,6665
7503_02,1,0,1,283,1,2,37,0,1577,11396,0,1014,560,Dabi Capplid,1,14547
7504_01,0,0,5,1552,0,2,30,0,0,2,0,690,86,,0,778
7505_01,2,0,5,1553,0,2,51,1,511,0,291,4212,0,Ste Fone,0,5014
7505_02,2,1,5,1553,0,2,3,0,0,0,0,0,0,Hone Fone,1,0
7505_03,2,1,5,1553,0,2,3,0,0,0,0,0,0,Monkle Fone,1,0
7506_01,0,0,5,1554,0,2,19,0,2110,0,0,0,1,Billya Vales,0,2111
7507_01,0,0,4,499,1,2,19,0,0,789,0,0,0,Marlly Santin,0,789
7507_02,0,0,4,499,1,2,6,0,0,0,0,0,0,Joela Santin,1,0
7507_03,0,0,4,499,1,0,4,0,0,0,0,0,0,Ianley Santin,1,0
7509_01,0,0,5,1434,1,2,37,0,1442,4,0,3,0,Herina Mcneiley,0,1449
7510_01,2,0,5,1435,1,0,18,0,1092,0,208,150,0,Pars Horte,0,1450
7514_01,0,0,5,1555,0,2,52,0,0,0,47,2059,0,Fayel Josesh,0,2106
7517_01,0,0,5,1557,0,1,25,0,15,3,0,635,0,Lynnon Lunapperts,0,653
7518_01,1,1,1,246,0,2,26,0,0,0,0,0,0,Acrabih Droning,1,0
7518_02,1,0,1,246,0,1,32,1,2502,700,1104,13902,484,Aviton Droning,0,18692
7520_01,0,0,5,1559,0,2,58,0,1366,257,0,0,311,Elancy Alentonway,0,1934
7521_01,0,0,5,1560,0,2,44,0,657,0,103,0,394,Hard Mcintons,0,1154
7522_01,0,0,6,1214,0,2,41,0,0,0,0,0,908,Harlen Cartyernan,0,908
7523_01,0,0,6,1219,1,2,24,0,0,0,643,167,0,Bara Mcclayton,1,810
7524_01,0,1,6,1215,0,2,41,0,0,0,0,0,0,Colly Simpsonks,1,0
7524_02,0,1,6,1215,0,1,23,0,0,0,0,0,0,Britta Simpsonks,1,0
7525_01,1,0,2,279,1,2,27,0,390,1377,0,2809,4914,Canonon Retefule,0,9490
7525_02,1,1,2,279,1,0,61,0,0,0,0,0,0,Geonev Retefule,1,0
7527_01,0,0,5,1561,0,2,18,0,0,732,2,13,47,Elle Flowensley,1,794
7529_01,0,1,6,1221,1,2,18,0,0,0,0,0,0,Harrie Combson,1,0
7531_02,1,1,1,286,1,0,15,0,0,0,0,0,0,Ainoxa Alindiveng,1,0
7533_01,0,0,6,1223,1,0,12,0,0,0,0,0,0,Thell Farrez,1,0
7534_01,0,0,5,1439,1,1,40,0,420,0,345,1,0,Maen Dickley,0,766
7535_01,0,0,5,1562,0,2,19,0,122,2,0,480,565,Adanne Robley,1,1169
7536_01,2,1,5,1440,1,2,18,0,0,0,0,0,0,Sallos Purie,1,0
7538_01,1,0,0,81,0,2,48,1,313,2864,0,0,12424,Achira Uncionted,0,15601
7542_01,0,0,5,1442,1,2,35,0,4,53,0,0,844,Gabria Batestonley,0,901
7543_01,0,0,5,1564,0,2,29,0,0,0,702,0,56,Patsya Saley,0,758
7544_01,0,0,4,501,1,2,54,0,118,0,0,669,0,Jasony Brightez,0,787
7549_01,0,0,4,489,0,2,22,0,0,19,1468,2,119,Beula Beangley,1,1608
7550_01,0,1,6,1216,0,1,18,0,0,0,0,0,0,Davis Bardinard,1,0
7552_01,0,0,4,490,0,2,26,0,0,652,97,43,0,Jacky Callowery,1,792
7553_01,0,0,5,1444,1,1,19,0,10,24,0,0,565,Walla Bushafford,0,599
7559_01,0,0,5,1569,0,2,22,0,0,0,441,0,423,Stace Castannison,0,864
7561_01,0,0,5,1445,1,2,18,0,388,182,0,66,140,,0,776
7563_01,2,1,5,1570,0,0,39,0,0,0,0,0,0,,1,0
7565_01,1,0,1,247,0,2,37,0,2,7272,0,50,1282,Zaurion Praded,1,8606
7565_03,1,0,1,247,0,0,25,0,0,772,0,125,5913,Matark Praded,0,6810
7565_04,1,0,1,247,0,2,9,0,0,0,0,0,0,Alphah Praded,1,0
7567_01,0,1,6,1227,1,0,15,0,0,0,0,0,0,Lyde Farmonrada,0,0
7568_01,0,0,5,1571,0,2,19,0,380,0,416,0,8,Mira Farleyatton,0,804
7569_01,2,0,4,493,0,2,18,0,3591,0,158,0,120,Gamuls Sune,0,3869
7569_02,2,0,3,237,0,2,50,1,828,0,572,1367,0,Oate Sune,0,2767
7572_01,0,1,6,1228,1,2,14,0,0,0,0,0,0,Blancy Balley,0,0
7573_01,0,1,6,1217,0,1,19,0,0,0,0,0,0,Teryla Welltonces,0,0
7574_01,1,1,1,287,1,0,33,0,0,0,0,0,0,Nunkib Alindiveng,1,0
7576_01,1,0,3,239,0,2,23,0,30,2237,1,49,52,Mergas Alenat,1,2369
7577_01,0,0,4,502,1,1,14,0,80,130,0,1323,0,Gera Beston,0,1533
7578_01,0,0,5,1572,0,0,14,0,653,0,4,0,0,Idace Popelacruz,0,657
7579_01,0,0,6,1229,1,1,45,0,1,7,56,613,0,Willy Curton,1,677
7580_01,0,1,6,1230,1,2,22,0,0,0,0,0,0,Billya Sweenez,1,0
7583_01,2,0,5,1574,0,2,36,0,32,355,1826,9,0,Pebuts Pert,1,2222
7584_02,1,1,1,288,1,2,59,0,0,0,0,0,0,Sterfik Swingse,1,0
7585_01,1,1,2,281,1,0,31,0,0,0,0,0,0,Suhaino Admingried,1,0
7585_03,1,0,2,281,1,2,28,0,0,2674,1309,18,11,Unukath Admingried,1,4012
7585_04,1,1,2,281,1,2,19,0,0,0,0,0,0,Chard Admingried,1,0
7586_01,1,0,2,245,0,2,29,0,220,1130,0,7,951,Weion Switmorary,1,2308
7588_01,0,1,6,1219,0,0,0,0,0,0,0,0,0,Lan Hersons,1,0
7588_02,0,0,6,1219,0,0,15,0,0,714,0,0,0,Aude Hersons,1,714
7592_01,0,0,5,1450,1,2,18,0,0,0,0,1586,0,Stelly Wolferton,0,1586
7594_01,1,1,2,282,1,0,49,0,0,0,0,0,0,Minonus Supiensive,1,0
7595_01,0,0,5,1451,1,2,36,0,0,7,661,0,93,Enrie Owery,1,761
7596_01,1,1,2,283,1,0,40,0,0,0,0,0,0,Polaton Fralledic,1,0
7596_02,1,1,2,283,1,2,56,0,0,0,0,0,0,,1,0
7598_01,0,1,6,1231,1,1,67,0,0,0,0,0,0,Danie Ingston,1,0
7599_01,0,0,4,495,0,2,44,0,0,204,135,225,223,,0,787
7601_01,0,0,6,1232,1,2,17,0,214,552,0,241,0,Amela Starkers,0,1007
7604_01,2,1,5,1579,0,2,27,0,0,0,0,0,0,Wase Deeke,1,0
7605_01,2,0,5,1452,1,0,28,0,2484,136,42,0,0,Othawk Crité,0,2662
7606_01,2,1,5,1453,1,2,54,0,0,0,0,0,0,Turbix Bau,1,0
7608_01,2,1,5,1454,1,2,26,0,0,0,0,0,0,Bun Ica,1,0
7609_01,1,0,0,83,0,0,40,1,0,21,0,1503,1392,Astorux Reeddommy,0,2916
7609_02,1,1,0,83,0,2,39,0,0,0,0,0,0,Sabiton Reeddommy,1,0
7614_01,1,1,2,246,0,0,40,0,0,0,0,0,0,Canonon Diabysid,1,0
7616_01,0,0,5,1457,1,1,20,0,11,725,0,0,0,Jandy Boyersons,1,736
7618_01,0,0,6,1235,1,2,18,0,761,21,27,0,0,Leenny Raney,1,809
7621_01,1,1,1,250,0,0,35,0,0,0,0,0,0,Halla Subcap,1,0
7622_01,0,0,6,1237,1,2,31,0,0,0,185,584,0,Jona Noeley,0,769
7623_01,0,0,6,1223,0,2,40,0,0,0,84,798,0,Ricia Valexandez,0,882
7624_01,1,1,2,284,1,1,50,0,0,0,0,0,0,Gieba Emetillove,1,0
7625_01,0,0,5,1458,1,2,21,0,0,0,114,2,683,Gerly Burryerson,0,799
7626_01,0,0,4,496,0,2,29,0,767,16,9,0,0,Nandy Stephendsey,0,792
7627_01,1,0,0,92,1,0,63,0,0,5036,4,519,0,Beide Reeddommy,1,5559
7628_01,2,0,5,1584,0,2,19,0,37,0,1288,0,0,Hoces Wala,1,1325
7628_02,2,0,3,240,0,2,36,0,1103,3,0,0,659,Ban Stre,0,1765
7630_01,0,0,5,1585,0,0,48,0,0,172,115,1,645,Estina Hughriend,0,933
7631_01,1,0,4,497,0,2,33,0,81,1125,481,505,1261,Weid Waring,0,3453
7632_01,2,0,3,226,1,2,28,0,2703,0,4,1,0,Phex Kepie,0,2708
7635_01,1,1,1,289,1,0,58,0,0,0,0,0,0,Caphird Aneetle,1,0
7640_01,0,1,6,1226,0,2,23,0,0,0,0,0,0,Britta Mejiarkerox,1,0
7641_01,0,0,5,1586,0,0,21,0,618,33,1,2,0,Harvin Peter,1,654
7643_01,1,0,2,247,0,0,53,0,8,1489,0,2723,7401,Alar Quelfly,0,11621
7643_02,1,1,2,247,0,2,14,0,0,0,0,0,0,Terion Quelfly,1,0
7644_01,0,1,6,1227,0,1,17,0,0,0,0,0,0,Hanry Moorez,1,0
7646_01,1,0,2,285,1,0,25,0,0,16016,1025,189,1037,Azim Sometery,1,18267
7646_02,1,0,2,285,1,0,44,1,3010,26,0,62,904,Mahamak Sometery,0,4002
7646_03,1,0,2,285,1,0,24,0,145,4224,0,5,61,Alwaide Sometery,1,4435
7647_01,0,0,6,1240,1,2,24,0,0,7,127,639,37,Eulah Lopelases,0,810
7649_01,0,1,6,1241,1,2,24,0,0,0,0,0,0,Toniel Reenon,1,0
7650_01,0,1,6,1242,1,2,0,0,0,0,0,0,0,Jilly Palmes,1,0
7650_02,0,1,6,1242,1,0,7,0,0,0,0,0,0,Ebonyd Potters,0,0
7650_03,0,1,6,1242,1,1,3,0,0,0,0,0,0,Meline Potters,1,0
7650_04,0,0,5,1461,1,2,18,0,711,12,0,83,0,Royce Potters,1,806
7650_05,0,1,6,1242,1,2,4,0,0,0,0,0,0,Tera Palmes,0,0
7652_01,1,1,1,292,1,0,40,0,0,0,0,0,0,Coxatik Eguing,1,0
7656_01,0,1,6,1244,1,2,16,0,0,0,0,0,0,Moniey Belley,0,0
7660_01,1,1,1,294,1,0,25,0,0,0,0,0,0,Atrino Lisholtery,1,0
7661_01,0,1,6,1245,1,2,10,0,0,0,0,0,0,Dorene Water,1,0
7666_01,2,1,5,1591,0,2,19,0,0,0,0,0,0,Boos Emead,1,0
7667_01,1,1,1,251,0,0,15,0,0,0,0,0,0,Suhelik Opshosent,1,0
7670_01,2,1,5,1465,1,2,21,0,0,0,0,0,0,Oats Meau,1,0
7671_01,0,0,5,1466,1,2,29,0,0,7,31,700,0,Daley Patthews,0,738
7676_01,2,0,3,227,1,2,37,1,2771,0,6,1,10,Bases Chman,0,2788
7677_01,0,1,6,1247,1,1,49,0,0,0,0,0,0,Alber Puckenton,0,0
7678_01,0,0,6,1231,0,2,42,0,1132,0,0,77,608,Nelly Rocknight,0,1817
7679_01,0,1,6,1232,0,2,33,0,0,0,0,0,0,Kyley Valezaley,0,0
7680_01,1,0,2,250,0,2,27,0,0,6,0,7786,0,Baton Ousious,0,7792
7682_01,0,1,6,1248,1,2,53,0,0,0,0,0,0,Denny Solon,0,0
7683_01,0,0,5,1467,1,2,28,0,0,817,58,0,25,Katen Avisnydes,1,900
7684_01,1,0,2,286,1,2,24,0,812,5450,0,1,262,Cheratz Ressing,1,6525
7687_01,0,0,5,1596,0,1,20,0,0,0,8,1,1175,Dwin Hortez,0,1184
7688_01,0,0,6,1233,0,2,0,0,0,0,0,0,0,Rice Harrenoldez,0,0
7691_01,2,1,5,1598,0,2,42,0,0,0,0,0,0,Jack Nate,1,0
7692_01,1,0,2,287,1,0,32,1,0,48,0,3204,112,Meropus Aroodint,0,3364
7693_01,1,0,1,252,0,2,36,0,0,2979,0,68,347,Cherrak Roftfuling,1,3394
7693_02,1,0,1,252,0,2,40,0,0,0,0,0,0,Enibah Roftfuling,1,0
7696_01,2,0,4,499,0,2,34,0,751,0,185,0,77,Sceres Hooff,0,1013
7696_02,2,0,5,1601,0,2,37,0,1000,0,80,40,0,Ars Ches,0,1120
7697_02,1,1,1,295,1,0,25,0,0,0,0,0,0,Grumak Fusimodent,1,0
7698_01,2,0,5,1602,0,2,39,0,332,0,728,2,86,Beres Derte,1,1148
7699_01,0,0,6,1235,0,0,0,0,0,0,0,0,0,Chesty Morez,1,0
7700_01,2,0,5,1603,0,2,54,0,1144,140,2,2,0,Loss Bake,0,1288
7702_01,0,1,6,1236,0,2,16,0,0,0,0,0,0,Deanne Rosalanenn,0,0
7703_01,0,0,6,1251,1,2,0,0,0,0,0,0,0,Bonyan Gordanieves,1,0
7708_01,0,0,5,1471,1,2,18,0,110,103,471,11,1,Arl Chavezalez,0,696
7709_01,0,0,5,1604,0,1,27,0,2647,0,0,42,32,Rald Sweett,0,2721
7710_01,1,0,1,253,0,2,27,0,118,1769,4127,118,619,Chabih Eguing,1,6751
7712_01,1,0,0,93,1,2,25,1,1,4298,0,0,2,Alphact Gealter,1,4301
7713_01,1,1,1,296,1,2,30,0,0,0,0,0,0,Nusoton Nairconed,1,0
7714_01,0,0,6,1239,0,2,19,0,0,28,62,24,1686,Morrie Shieldson,0,1800
7715_01,0,0,5,1605,0,0,18,0,1,5,305,347,0,Denny Sterson,0,658
7716_01,1,1,4,500,0,0,49,0,0,0,0,0,0,Marazha Panspic,1,0
7717_01,0,0,6,1240,0,2,64,0,0,0,0,563,344,Gerek Hultz,0,907
7719_01,2,1,4,506,1,2,26,0,0,0,0,0,0,Pon Leste,1,0
7720_01,0,0,5,1606,0,0,53,0,0,0,754,46,0,Eilan Russelloyd,0,800
7721_01,2,0,3,242,0,2,27,0,83,0,2621,5,0,Shog Khaf,1,2709
7723_01,1,1,1,254,0,2,27,0,0,0,0,0,0,Sheleb Conate,1,0
7724_01,2,0,5,1472,1,2,25,0,338,319,32,15,0,Kris Trad,0,704
7727_01,0,0,4,507,1,0,33,0,0,0,0,436,224,Iree Hurchrisong,1,660
7728_01,1,0,2,289,1,2,27,0,0,9,0,40,7621,Alhail Cabraseed,0,7670
7729_01,1,1,2,251,0,0,20,0,0,0,0,0,0,Winons Unprive,1,0
7731_01,1,1,1,255,0,0,39,0,0,0,0,0,0,Keidus Suarging,1,0
7736_01,2,0,4,502,0,2,27,0,1730,0,379,5,0,Wins Stik,0,2114
7738_01,2,1,5,1476,1,2,19,0,0,0,0,0,0,Graven Blie,1,0
7739_01,0,0,5,1609,0,2,22,0,60,48,0,0,500,Herita Brookenson,0,608
7741_01,0,0,6,1252,1,2,3,0,0,0,0,0,0,Lilly Matts,0,0
7741_02,0,0,4,508,1,2,24,0,9,769,9,0,0,Jilla Matts,0,787
7742_01,2,1,5,1477,1,2,41,0,0,0,0,0,0,Wifts Nake,1,0
7742_02,2,1,5,1477,1,2,18,0,0,0,0,0,0,Croo Nake,1,0
7743_01,0,0,6,1244,0,2,63,0,0,243,0,777,0,Jilley Alshipson,0,1020
7744_01,1,0,1,298,1,2,19,0,0,4534,0,617,1156,Weznif Prearright,0,6307
7744_02,1,1,1,298,1,2,39,0,0,0,0,0,0,Axinon Prearright,1,0
7748_01,1,0,0,94,1,2,44,0,18,1451,0,279,64,Alamin Obsentork,0,1812
7748_02,1,0,0,94,1,2,39,1,0,395,0,1012,1080,Almino Obsentork,0,2487
7749_01,2,1,3,244,0,0,29,0,0,0,0,0,0,Shood Pie,1,0
7749_02,2,0,3,244,0,2,37,0,416,56,1912,0,0,Dynx Pie,0,2384
7751_01,1,1,2,252,0,0,41,0,0,0,0,0,0,Mesatik Retefule,1,0
7752_01,0,0,5,1480,1,1,18,0,0,0,0,746,1,Hery Berreranks,0,747
7754_01,1,0,1,299,1,0,55,0,1,2670,34,542,1339,Mothab Imotive,1,4586
7755_01,0,1,4,503,0,2,21,0,0,0,0,0,0,Jonard Mullericer,1,0
7757_01,1,1,1,300,1,2,28,0,0,0,0,0,0,Muonons Lowerrudy,1,0
7757_02,1,0,1,300,1,2,43,0,0,8948,0,153,872,Dyonevi Capplid,1,9973
7760_01,0,0,6,1253,1,1,32,0,0,494,0,0,213,Ricke Coolerson,0,707
7761_01,0,0,5,1612,0,2,23,0,1,0,0,237,553,Benja Watsongley,1,791
7761_02,0,1,6,1246,0,0,5,0,0,0,0,0,0,Stevey Water,1,0
7764_01,0,0,5,1613,0,2,24,0,1405,0,14,2,163,Maryn Saundez,0,1584
7767_01,0,1,6,1257,1,1,22,0,0,0,0,0,0,Curtle Oconley,1,0
7768_01,0,0,5,1484,1,2,14,0,0,268,239,127,0,Vivia Ocherman,1,634
7769_01,0,0,4,504,0,2,20,0,98,499,0,142,52,Tonyan Mclarseney,0,791
7770_01,0,0,6,1258,1,2,17,0,527,124,37,290,30,Candyn Oneiles,0,1008
7770_02,0,0,5,1485,1,0,20,0,748,0,0,0,487,Jerrye Oneiles,0,1235
7773_01,0,1,6,1248,0,2,15,0,0,0,0,0,0,Fayey Stephend,1,0
7774_01,2,0,3,245,0,0,67,0,1146,16,39,0,518,Lar Kinad,1,1719
7775_01,1,0,2,253,0,0,28,0,7,489,0,4,6027,Alraium Disivering,0,6527
7777_01,0,1,6,1249,0,1,21,0,0,0,0,0,0,Camie Meleon,1,0
7778_01,2,0,5,1486,1,2,34,0,1199,33,346,0,0,Hammet Saste,0,1578
7778_02,2,1,4,510,1,2,17,0,0,0,0,0,0,Cinst Saste,0,0
7780_01,0,0,5,1614,0,0,33,0,0,53,615,9,0,Therly Mcmahoney,1,677
7782_01,1,0,2,291,1,0,33,0,0,73,31,8493,9065,Maiah Pickleve,0,17662
7782_02,1,0,2,291,1,2,28,0,0,180,0,778,4973,Azhasim Pickleve,0,5931
7783_01,2,1,5,1487,1,2,18,0,0,0,0,0,0,Tous Wate,1,0
7784_01,2,1,5,1615,0,2,28,0,0,0,0,0,0,Cray Berte,1,0
7785_01,0,0,6,1261,1,2,13,0,406,0,52,0,387,Luise Bucklandez,0,845
7786_01,0,0,5,1616,0,2,38,0,0,0,0,45,3372,Stelle Adkinson,0,3417
7788_01,0,0,5,1488,1,1,43,0,0,0,110,538,0,Julin Guerson,0,648
7790_02,2,0,5,1490,1,0,45,0,810,0,132,198,0,Wifel Casty,0,1140
7790_03,2,1,5,1490,1,2,25,0,0,0,0,0,0,Grawk Casty,1,0
7791_01,0,0,5,1491,1,0,64,0,19,261,208,0,214,Nadie Owerson,0,702
7797_01,0,0,4,506,0,2,44,0,358,303,0,0,131,Paulie Powenoble,0,792
7802_01,2,0,5,1620,0,2,33,0,166,634,419,201,1178,Backse Pead,0,2598
